document_path,document_role,verification_epoch,legacy_origin,verification_class,current_verification_status,current_proof_eligible,revalidation_required,legacy_source_ids,status_reason
records/history/archive/H0041_strategy__weekly_swing__12_WS_BACKTEST_SCHEMA_AND_CALIBRATION.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0042_strategy__weekly_swing__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0043_strategy_weekly_swing_validation_16_WS_EVAL_METRICS_SUFF_DDF1B526.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0044_strategy_weekly_swing_validation_17_WS_WALK_FORWARD_OOS_1D444641.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0045_CONFIRM_OPTIONAL_NON_BLOCKING_ALIGNMENT_REPORT.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0046_CONFIRM_OPTIONAL_NON_BLOCKING_VALIDATION.json,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0047_2026-08-17_end_to_end_strategy_lifecycle_alignment.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0048_CROSS_DOMAIN_ALIGNMENT_REPORT.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0049_CROSS_DOMAIN_VALIDATION.json,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0050_README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0051_DATABASE_DICTIONARY_USAGE_RULE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0052_CONSUMER_READ_CONTRACT_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0053_Downstream_Consumer_Read_Model_Contract_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0054_EOD_Indicators_Contract.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0055_Hash_Number_Formatting_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0056_EOD_Indicators_Formula_Spec.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0057_Corporate_Action_Type_Registry_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0058_SYSTEM_CROSS_DOMAIN_INPUT_BASELINE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0059_SYSTEM_READINESS_CONTRACT_TRACKER.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0060_README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0061_WATCHLIST_CHANGE_IMPACT_MATRIX.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0062_WATCHLIST_OWNER_MATRIX.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0063_AUDIT_UPDATE_GOVERNANCE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0064_WATCHLIST_AUDIT_PROMPT_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0065_WATCHLIST_IMPLEMENTATION_PROMPT_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0066_LUMEN_CONTRACT_TRACKER.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0067_WATCHLIST_DB_DICTIONARY.md,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0520,History/legacy record; never current proof.
records/history/archive/H0068_00_WS_SCOPE_LOCK.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0069_01_WS_OVERVIEW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0070_02_WS_CANONICAL_RUNTIME_FLOW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0071_03_WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0072_04_WS_END_TO_END_STRATEGY_LIFECYCLE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0073_08_WS_PLAN_ALGORITHM.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0074_09_WS_CANDIDATE_CLASSIFICATION_DETERMINISTIC.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0075_10_WS_CONFIRM_OVERLAY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0076_12_WS_BACKTEST_AND_CALIBRATION_STRATEGY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0077_22_WS_RECOMMENDATION_OVERVIEW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0078_24_WS_RECOMMENDATION_ALGORITHM.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0079_MIGRATION_NOTE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0080_README_BEFORE_RENAME.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0081_16_WS_EVAL_METRICS_SUFFICIENCY_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0082_17_WS_WALK_FORWARD_OOS_PROOF_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0083_AUDIT_UPDATE_GOVERNANCE_CAMPAIGN_HISTORY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0084_19_WS_DEPRECATED_OR_NONSCOPE_ARTIFACTS_LEDGER.md,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0557,History/legacy record; never current proof.
records/history/archive/H0085_00_WS_SCOPE_LOCK.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0086_01_WS_OVERVIEW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0087_02_WS_CANONICAL_RUNTIME_FLOW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0088_08_WS_PLAN_ALGORITHM.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0089_09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0090_10_WS_CONFIRM_OVERLAY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0091_12_WS_BACKTEST_AND_CALIBRATION_STRATEGY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0092_22_WS_RECOMMENDATION_OVERVIEW.md,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0560,History/legacy record; never current proof.
records/history/archive/H0093_24_WS_RECOMMENDATION_ALGORITHM.md,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0562,History/legacy record; never current proof.
records/history/archive/H0094_16_WS_EVAL_METRICS_SUFFICIENCY_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0095_17_WS_WALK_FORWARD_OOS_PROOF_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0096_WS_CONFIRM_OUTPUT_NON_RECOMMENDED_CANDIDATE.json,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0622,History/legacy record; never current proof.
records/history/archive/H0097_WS_PLAN_CONFIRM_RUNTIME_PAIR_EXAMPLE_A.json,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0624,History/legacy record; never current proof.
records/history/archive/H0098_candidate_confirm_non_recommended.json,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0638,History/legacy record; never current proof.
records/history/archive/H0099_README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0100_WS_D1_CONFIRM_ACTIONABILITY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0101_WS_END_TO_END_STRATEGY_LIFECYCLE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0102_WS_HISTORICAL_EVALUATION_STRATEGY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0103_WS_PRODUCT_OBJECTIVE_AND_LAYERS.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0104_WS_RUNTIME_FLOW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0105_WS_SCOPE_AND_SUCCESS_CRITERIA.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0106_WS_TOP_PICKS_QUALIFICATION_AND_RANKING.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0107_WS_TOP_PICKS_RECOMMENDATION.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0108_WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0109_00_WS_SCOPE_LOCK.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0110_01_WS_OVERVIEW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0111_02_WS_CANONICAL_RUNTIME_FLOW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0112_03_WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0113_08_WS_PLAN_ALGORITHM.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0114_09_WS_CANDIDATE_CLASSIFICATION_DETERMINISTIC.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0115_10_WS_CONFIRM_OVERLAY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0116_12_WS_BACKTEST_AND_CALIBRATION_STRATEGY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0117_22_WS_RECOMMENDATION_OVERVIEW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0118_24_WS_RECOMMENDATION_ALGORITHM.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0119_README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0120_README_SNAPSHOT.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0121_16_WS_EVAL_METRICS_SUFFICIENCY_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0122_17_WS_WALK_FORWARD_OOS_PROOF_LOCKED.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0123_README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0124_WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0125_WS_D1_CONFIRM_ACTIONABILITY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0126_WS_END_TO_END_STRATEGY_LIFECYCLE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0127_WS_HISTORICAL_EVALUATION_STRATEGY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0128_WS_PLAN_SCORING_AND_TRADE_PLAN.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0129_WS_PRODUCT_OBJECTIVE_AND_LAYERS.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0130_WS_RUNTIME_FLOW.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0131_README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0132_REORG_decisions__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0133_REORG_decisions__weekly_swing__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0134_REORG_evidence__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0135_REORG_evidence__weekly_swing__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0136_REORG_findings__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0137_REORG_findings__weekly_swing__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0138_REORG_findings__weekly_swing__open__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0139_REORG_findings__weekly_swing__resolved__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0140_REORG_implementation__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0142_REORG_implementation__shared__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0143_REORG_implementation__weekly_swing__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0144_REORG_implementation__weekly_swing__db__README.md,HISTORY,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0618,History/legacy record; never current proof.
records/history/archive/H0145_REORG_implementation__weekly_swing__examples__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0146_REORG_implementation__weekly_swing__fixtures__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0147_REORG_research__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0148_REORG_research__weekly_swing__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0149_REORG_research__weekly_swing__campaign_contracts__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0150_REORG_strategy__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0151_REORG_strategy__weekly_swing__README.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0152_DOCUMENT_CHANGE_POLICY_PRE_RECORDING_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0153_DOCUMENTATION_ARCHITECTURE_PRE_RECORDING_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0154_WATCHLIST_DOCUMENT_AUTHORITY_PRE_RECORDING_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0155_WATCHLIST_OWNER_MATRIX_PRE_RECORDING_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0156_AUDIT_UPDATE_GOVERNANCE_PRE_RECORDING_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0157_GOVERNANCE_README_PRE_RECORDING_STANDARD.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0158_DOCUMENT_RECORDING_STANDARD_ADOPTION_REPORT.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0159_DOCUMENT_RECORDING_STANDARD_VALIDATION_2026-08-18.json,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0160_DOCUMENT_RECORDING_STANDARD_PRE_STAGE_PROTOCOL.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0161_AUDIT_UPDATE_GOVERNANCE_PRE_STAGE_PROTOCOL.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0162_GOVERNANCE_README_PRE_STAGE_PROTOCOL.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0163_WS_BUILD_SEQUENCE_PRE_STAGE_PROTOCOL.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0164_DOCUMENT_RECORDING_STANDARD_PRE_RESIDUE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0165_STAGE_EXECUTION_STANDARD_PRE_RESIDUE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0166_GOVERNANCE_README_PRE_RESIDUE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0167_OWNER_MATRIX_PRE_RESIDUE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0168_BUILD_SEQUENCE_PRE_RESIDUE.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0169_DOCUMENT_RECORDING_STANDARD_PRE_TRACEABILITY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
records/history/archive/H0170_STAGE_EXECUTION_STANDARD_PRE_TRACEABILITY.md,HISTORY,WS-REBASELINE-20260819-001,NO,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,,History/legacy record; never current proof.
