document_id,document_path,document_role,legacy_source_id,strategy_authority_id
MD-DOC-00478,records/history/LEGACY_SPLIT_RECONSTRUCTION_INDEX.csv,HISTORY,,
MD-DOC-00479,records/history/LEGACY_SPLIT_SOURCE_CATALOG.md,HISTORY,,
MD-DOC-00274,records/history/LEGACY_WORK_CORRELATION_INDEX.csv,REGISTRY,,
MD-DOC-00275,records/history/README.md,NAVIGATION,,
MD-DOC-00276,records/history/archive/audit/AUDIT_BASELINE.md,HISTORY,LS-MD-0001,
MD-DOC-00277,records/history/archive/audit/AUDIT_CLAIM_CONTROL.md,HISTORY,LS-MD-0002,
MD-DOC-00280,records/history/archive/audit/AUDIT_DOMAIN_BOUNDARY.md,HISTORY,LS-MD-0005,
MD-DOC-00281,records/history/archive/audit/AUDIT_EVIDENCE_STRENGTH_MODEL.md,HISTORY,LS-MD-0006,
MD-DOC-00282,records/history/archive/audit/AUDIT_LAYER_CLASSIFICATION_RULES.md,HISTORY,LS-MD-0007,
MD-DOC-00283,records/history/archive/audit/AUDIT_METHOD.md,HISTORY,LS-MD-0008,
MD-DOC-00284,records/history/archive/audit/AUDIT_NORMATIVE_VS_COMPANION_RULES.md,HISTORY,LS-MD-0009,
MD-DOC-00285,records/history/archive/audit/AUDIT_SCOPE_AND_EXCLUSIONS.md,HISTORY,LS-MD-0010,
MD-DOC-00286,records/history/archive/audit/AUDIT_SCORING_AND_VERDICT.md,HISTORY,LS-MD-0011,
MD-DOC-00287,records/history/archive/audit/AUDIT_TRACEABILITY_RULES.md,HISTORY,LS-MD-0012,
MD-DOC-00288,records/history/archive/audit/AUDIT_UPDATE_GOVERNANCE.md,HISTORY,LS-MD-0013,
MD-DOC-00310,records/history/archive/audit/README.md,HISTORY,LS-MD-0041,
MD-DOC-00316,records/history/archive/audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,HISTORY,LS-MD-0014,
MD-DOC-00317,records/history/archive/audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,HISTORY,LS-MD-0015,
MD-DOC-00318,records/history/archive/audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,HISTORY,LS-MD-0016,
MD-DOC-00319,records/history/archive/audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,HISTORY,LS-MD-0017,
MD-DOC-00320,records/history/archive/audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,HISTORY,LS-MD-0018,
MD-DOC-00323,records/history/archive/audit/reports/README.md,HISTORY,LS-MD-0046,
MD-DOC-00324,records/history/archive/audit/templates/FILE_REVIEW_TEMPLATE.md,HISTORY,LS-MD-0048,
MD-DOC-00325,records/history/archive/audit/templates/FINAL_VERDICT_TEMPLATE.md,HISTORY,LS-MD-0049,
MD-DOC-00326,records/history/archive/audit/templates/FINDINGS_REPORT_TEMPLATE.md,HISTORY,LS-MD-0050,
MD-DOC-00327,records/history/archive/audit/templates/PACKAGE_INTAKE_TEMPLATE.md,HISTORY,LS-MD-0051,
MD-DOC-00328,records/history/archive/audit/templates/REMEDIATION_PLAN_TEMPLATE.md,HISTORY,LS-MD-0052,
MD-DOC-00329,records/history/archive/evidence/README.md,HISTORY,LS-MD-0141,
MD-DOC-00330,records/history/archive/legacy_control/book/INDEX.md,HISTORY,LS-MD-0090,
MD-DOC-00331,records/history/archive/legacy_control/book/Market_Data_Implementation_Command_Protocol_LOCKED.md,HISTORY,LS-MD-0097,
MD-DOC-00332,records/history/archive/legacy_control/book/Market_Data_Implementation_Conformance_Matrix_LOCKED.md,HISTORY,LS-MD-0098,
MD-DOC-00333,records/history/archive/legacy_control/book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md,HISTORY,LS-MD-0099,
MD-DOC-00334,records/history/archive/patches/README.md,HISTORY,LS-MD-0210,
MD-DOC-00480,records/history/archive/semantic/LX-MD-0003-CTX-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,LS-MD-0003,
MD-DOC-00481,records/history/archive/semantic/LX-MD-0003-CTX-02_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,LS-MD-0003,
MD-DOC-00482,records/history/archive/semantic/LX-MD-0003-CTX-03_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,LS-MD-0003,
MD-DOC-00483,records/history/archive/semantic/LX-MD-0003-CTX-04_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,LS-MD-0003,
MD-DOC-00484,records/history/archive/semantic/LX-MD-0003-GOV-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,LS-MD-0003,
MD-DOC-00485,records/history/archive/semantic/LX-MD-0003-GOV-02_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,LS-MD-0003,
MD-DOC-00486,records/history/archive/semantic/LX-MD-0003-IMP-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,HISTORY,LS-MD-0003,
MD-DOC-00487,records/history/archive/semantic/LX-MD-0004-CTX-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00488,records/history/archive/semantic/LX-MD-0004-CTX-02_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00489,records/history/archive/semantic/LX-MD-0004-CTX-03_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00490,records/history/archive/semantic/LX-MD-0004-CTX-04_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00491,records/history/archive/semantic/LX-MD-0004-FND-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00492,records/history/archive/semantic/LX-MD-0004-GOV-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00493,records/history/archive/semantic/LX-MD-0004-GOV-02_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00494,records/history/archive/semantic/LX-MD-0004-IMP-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00495,records/history/archive/semantic/LX-MD-0004-IMP-02_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00496,records/history/archive/semantic/LX-MD-0004-RES-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,HISTORY,LS-MD-0004,
MD-DOC-00497,records/history/archive/semantic/LX-MD-0019-CTX-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,LS-MD-0019,
MD-DOC-00498,records/history/archive/semantic/LX-MD-0019-FND-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,LS-MD-0019,
MD-DOC-00499,records/history/archive/semantic/LX-MD-0019-GOV-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,LS-MD-0019,
MD-DOC-00500,records/history/archive/semantic/LX-MD-0019-IMP-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,LS-MD-0019,
MD-DOC-00501,records/history/archive/semantic/LX-MD-0019-IMP-02_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,LS-MD-0019,
MD-DOC-00502,records/history/archive/semantic/LX-MD-0019-IMP-03_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,LS-MD-0019,
MD-DOC-00503,records/history/archive/semantic/LX-MD-0019-RES-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,HISTORY,LS-MD-0019,
MD-DOC-00504,records/history/archive/semantic/LX-MD-0020-CTX-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,LS-MD-0020,
MD-DOC-00505,records/history/archive/semantic/LX-MD-0020-CTX-02_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,LS-MD-0020,
MD-DOC-00506,records/history/archive/semantic/LX-MD-0020-FND-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,LS-MD-0020,
MD-DOC-00507,records/history/archive/semantic/LX-MD-0020-FND-02_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,LS-MD-0020,
MD-DOC-00508,records/history/archive/semantic/LX-MD-0020-IMP-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,HISTORY,LS-MD-0020,
MD-DOC-00509,records/history/archive/semantic/LX-MD-0021-CTX-01_COVERAGE_GATE_CANDIDATE_SCOPE_HARDENING_INVENTOR.md,HISTORY,LS-MD-0021,
MD-DOC-00510,records/history/archive/semantic/LX-MD-0021-IMP-01_COVERAGE_GATE_CANDIDATE_SCOPE_HARDENING_INVENTOR.md,HISTORY,LS-MD-0021,
MD-DOC-00511,records/history/archive/semantic/LX-MD-0022-CTX-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,LS-MD-0022,
MD-DOC-00512,records/history/archive/semantic/LX-MD-0022-GOV-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,LS-MD-0022,
MD-DOC-00513,records/history/archive/semantic/LX-MD-0022-GOV-02_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,LS-MD-0022,
MD-DOC-00514,records/history/archive/semantic/LX-MD-0022-IMP-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,LS-MD-0022,
MD-DOC-00515,records/history/archive/semantic/LX-MD-0022-IMP-02_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,LS-MD-0022,
MD-DOC-00516,records/history/archive/semantic/LX-MD-0022-IMP-03_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,HISTORY,LS-MD-0022,
MD-DOC-00517,records/history/archive/semantic/LX-MD-0023-CTX-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,LS-MD-0023,
MD-DOC-00518,records/history/archive/semantic/LX-MD-0023-FND-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,LS-MD-0023,
MD-DOC-00519,records/history/archive/semantic/LX-MD-0023-FND-02_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,LS-MD-0023,
MD-DOC-00520,records/history/archive/semantic/LX-MD-0023-GOV-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,LS-MD-0023,
MD-DOC-00521,records/history/archive/semantic/LX-MD-0023-IMP-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,LS-MD-0023,
MD-DOC-00522,records/history/archive/semantic/LX-MD-0023-IMP-02_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,HISTORY,LS-MD-0023,
MD-DOC-00523,records/history/archive/semantic/LX-MD-0024-CTX-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,HISTORY,LS-MD-0024,
MD-DOC-00524,records/history/archive/semantic/LX-MD-0024-FND-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,HISTORY,LS-MD-0024,
MD-DOC-00525,records/history/archive/semantic/LX-MD-0024-GOV-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,HISTORY,LS-MD-0024,
MD-DOC-00526,records/history/archive/semantic/LX-MD-0025-CTX-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00527,records/history/archive/semantic/LX-MD-0025-CTX-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00528,records/history/archive/semantic/LX-MD-0025-CTX-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00529,records/history/archive/semantic/LX-MD-0025-CTX-04_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00530,records/history/archive/semantic/LX-MD-0025-FND-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00531,records/history/archive/semantic/LX-MD-0025-GOV-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00532,records/history/archive/semantic/LX-MD-0025-GOV-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00533,records/history/archive/semantic/LX-MD-0025-GOV-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00534,records/history/archive/semantic/LX-MD-0025-IMP-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00535,records/history/archive/semantic/LX-MD-0025-IMP-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,HISTORY,LS-MD-0025,
MD-DOC-00536,records/history/archive/semantic/LX-MD-0026-CTX-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,LS-MD-0026,
MD-DOC-00537,records/history/archive/semantic/LX-MD-0026-FND-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,LS-MD-0026,
MD-DOC-00538,records/history/archive/semantic/LX-MD-0026-FND-02_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,LS-MD-0026,
MD-DOC-00539,records/history/archive/semantic/LX-MD-0026-GOV-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,LS-MD-0026,
MD-DOC-00540,records/history/archive/semantic/LX-MD-0026-GOV-02_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,LS-MD-0026,
MD-DOC-00541,records/history/archive/semantic/LX-MD-0026-IMP-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,LS-MD-0026,
MD-DOC-00542,records/history/archive/semantic/LX-MD-0026-RES-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,HISTORY,LS-MD-0026,
MD-DOC-00543,records/history/archive/semantic/LX-MD-0027-CTX-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00544,records/history/archive/semantic/LX-MD-0027-CTX-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00545,records/history/archive/semantic/LX-MD-0027-CTX-03_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00546,records/history/archive/semantic/LX-MD-0027-CTX-04_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00547,records/history/archive/semantic/LX-MD-0027-FND-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00548,records/history/archive/semantic/LX-MD-0027-FND-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00549,records/history/archive/semantic/LX-MD-0027-GOV-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00550,records/history/archive/semantic/LX-MD-0027-IMP-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00551,records/history/archive/semantic/LX-MD-0027-IMP-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,HISTORY,LS-MD-0027,
MD-DOC-00552,records/history/archive/semantic/LX-MD-0028-CTX-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,LS-MD-0028,
MD-DOC-00553,records/history/archive/semantic/LX-MD-0028-FND-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,LS-MD-0028,
MD-DOC-00554,records/history/archive/semantic/LX-MD-0028-GOV-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,LS-MD-0028,
MD-DOC-00555,records/history/archive/semantic/LX-MD-0028-IMP-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,LS-MD-0028,
MD-DOC-00556,records/history/archive/semantic/LX-MD-0028-RES-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,HISTORY,LS-MD-0028,
MD-DOC-00557,records/history/archive/semantic/LX-MD-0029-IMP-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,HISTORY,LS-MD-0029,
MD-DOC-00558,records/history/archive/semantic/LX-MD-0029-RES-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,HISTORY,LS-MD-0029,
MD-DOC-00559,records/history/archive/semantic/LX-MD-0030-CTX-01_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00560,records/history/archive/semantic/LX-MD-0030-CTX-02_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00561,records/history/archive/semantic/LX-MD-0030-CTX-03_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00562,records/history/archive/semantic/LX-MD-0030-CTX-04_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00563,records/history/archive/semantic/LX-MD-0030-CTX-05_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00564,records/history/archive/semantic/LX-MD-0030-CTX-06_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00565,records/history/archive/semantic/LX-MD-0030-FND-01_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00566,records/history/archive/semantic/LX-MD-0030-FND-02_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00567,records/history/archive/semantic/LX-MD-0030-GOV-01_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00568,records/history/archive/semantic/LX-MD-0030-GOV-02_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00569,records/history/archive/semantic/LX-MD-0030-GOV-03_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00570,records/history/archive/semantic/LX-MD-0030-GOV-04_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00571,records/history/archive/semantic/LX-MD-0030-IMP-01_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00572,records/history/archive/semantic/LX-MD-0030-IMP-02_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00573,records/history/archive/semantic/LX-MD-0030-IMP-03_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00574,records/history/archive/semantic/LX-MD-0030-IMP-04_LUMEN_CONTRACT_TRACKER.md,HISTORY,LS-MD-0030,
MD-DOC-00575,records/history/archive/semantic/LX-MD-0031-CTX-01_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00576,records/history/archive/semantic/LX-MD-0031-CTX-02_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00577,records/history/archive/semantic/LX-MD-0031-CTX-03_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00578,records/history/archive/semantic/LX-MD-0031-CTX-04_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00579,records/history/archive/semantic/LX-MD-0031-CTX-05_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00580,records/history/archive/semantic/LX-MD-0031-CTX-06_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00581,records/history/archive/semantic/LX-MD-0031-CTX-07_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00582,records/history/archive/semantic/LX-MD-0031-CTX-08_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00583,records/history/archive/semantic/LX-MD-0031-CTX-09_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00584,records/history/archive/semantic/LX-MD-0031-FND-01_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00585,records/history/archive/semantic/LX-MD-0031-FND-02_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00586,records/history/archive/semantic/LX-MD-0031-IMP-01_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00587,records/history/archive/semantic/LX-MD-0031-IMP-02_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00588,records/history/archive/semantic/LX-MD-0031-IMP-03_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00589,records/history/archive/semantic/LX-MD-0031-IMP-04_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00590,records/history/archive/semantic/LX-MD-0031-IMP-05_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00591,records/history/archive/semantic/LX-MD-0031-IMP-06_LUMEN_IMPLEMENTATION_STATUS.md,HISTORY,LS-MD-0031,
MD-DOC-00592,records/history/archive/semantic/LX-MD-0032-CTX-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00593,records/history/archive/semantic/LX-MD-0032-CTX-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00594,records/history/archive/semantic/LX-MD-0032-CTX-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00595,records/history/archive/semantic/LX-MD-0032-CTX-04_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00596,records/history/archive/semantic/LX-MD-0032-CTX-05_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00597,records/history/archive/semantic/LX-MD-0032-FND-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00598,records/history/archive/semantic/LX-MD-0032-GOV-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00599,records/history/archive/semantic/LX-MD-0032-GOV-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00600,records/history/archive/semantic/LX-MD-0032-GOV-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00601,records/history/archive/semantic/LX-MD-0032-GOV-04_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00602,records/history/archive/semantic/LX-MD-0032-IMP-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00603,records/history/archive/semantic/LX-MD-0032-IMP-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00604,records/history/archive/semantic/LX-MD-0032-IMP-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00605,records/history/archive/semantic/LX-MD-0032-IMP-04_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,HISTORY,LS-MD-0032,
MD-DOC-00606,records/history/archive/semantic/LX-MD-0033-CTX-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,HISTORY,LS-MD-0033,
MD-DOC-00607,records/history/archive/semantic/LX-MD-0033-FND-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,HISTORY,LS-MD-0033,
MD-DOC-00608,records/history/archive/semantic/LX-MD-0033-GOV-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,HISTORY,LS-MD-0033,
MD-DOC-00609,records/history/archive/semantic/LX-MD-0033-GOV-02_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,HISTORY,LS-MD-0033,
MD-DOC-00610,records/history/archive/semantic/LX-MD-0033-GOV-03_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,HISTORY,LS-MD-0033,
MD-DOC-00611,records/history/archive/semantic/LX-MD-0033-IMP-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,HISTORY,LS-MD-0033,
MD-DOC-00612,records/history/archive/semantic/LX-MD-0033-IMP-02_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,HISTORY,LS-MD-0033,
MD-DOC-00613,records/history/archive/semantic/LX-MD-0034-CTX-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00614,records/history/archive/semantic/LX-MD-0034-CTX-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00615,records/history/archive/semantic/LX-MD-0034-CTX-03_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00616,records/history/archive/semantic/LX-MD-0034-CTX-04_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00617,records/history/archive/semantic/LX-MD-0034-CTX-05_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00618,records/history/archive/semantic/LX-MD-0034-CTX-06_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00619,records/history/archive/semantic/LX-MD-0034-CTX-07_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00620,records/history/archive/semantic/LX-MD-0034-CTX-08_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00621,records/history/archive/semantic/LX-MD-0034-CTX-09_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00622,records/history/archive/semantic/LX-MD-0034-FND-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
MD-DOC-00623,records/history/archive/semantic/LX-MD-0034-FND-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,HISTORY,LS-MD-0034,
