document_path,document_role,role_scope,mutability,current_authority,supporting_cross_role_references_allowed,role_source,notes
records/evidence/MARKET_DATA_ARCHITECTURE_NORMALIZATION_REPORT.md,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/MARKET_DATA_LEGACY_FULL_SEMANTIC_AUDIT_REPORT.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/MD_DOCUMENTATION_INTEGRITY_GATE_LATEST.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/MD_RELATIONSHIP_INTEGRITY_GATE_LATEST.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/README.md,NAVIGATION,NAVIGATION,MUTABLE_TRACEABLE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/corporate_actions/stage_6_ksei_stock_split_terms_v1.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/corrections/correction_9001/correction_diff.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/corrections/correction_9001/correction_request.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/corrections/correction_9001/evidence_admission.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/corrections/correction_9001/new_publication_manifest.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/corrections/correction_9001/prior_publication_manifest.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/corrections/correction_9001/publication_switch_result.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/market_structure/stage_7_idx_regular_market_structure_v1.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/replays/replay_3001/evidence_admission.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/replays/replay_3001/replay_reason_code_counts.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/replays/replay_3001/replay_result.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8124/anomaly_report.md,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8124/eligibility_export.csv,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8124/evidence_admission.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8124/publication_manifest.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8124/run_event_summary.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8124/run_summary.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8131_requested_date_failed/blocked_reason_code_counts.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8131_requested_date_failed/evidence_admission.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8131_requested_date_failed/failure_report.md,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8131_requested_date_failed/run_event_summary.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/runs/run_8131_requested_date_failed/run_summary.json,EVIDENCE,PROOF_RECORD,IMMUTABLE_AFTER_ISSUE,NO,YES,ARCHITECTURE_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0003-EVD-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0003-EVD-02_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0003-EVD-03_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0004-EVD-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0004-EVD-02_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0004-EVD-03_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0019-EVD-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0020-EVD-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0020-EVD-02_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0022-EVD-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0023-EVD-01_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0024-EVD-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0024-EVD-02_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0024-EVD-03_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0025-EVD-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0025-EVD-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0025-EVD-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0026-EVD-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0027-EVD-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0027-EVD-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0027-EVD-03_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0027-EVD-04_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0028-EVD-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0030-EVD-01_LUMEN_CONTRACT_TRACKER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0030-EVD-02_LUMEN_CONTRACT_TRACKER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0030-EVD-03_LUMEN_CONTRACT_TRACKER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0030-EVD-04_LUMEN_CONTRACT_TRACKER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0030-EVD-05_LUMEN_CONTRACT_TRACKER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0030-EVD-06_LUMEN_CONTRACT_TRACKER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0031-EVD-01_LUMEN_IMPLEMENTATION_STATUS.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0031-EVD-02_LUMEN_IMPLEMENTATION_STATUS.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0031-EVD-03_LUMEN_IMPLEMENTATION_STATUS.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0031-EVD-04_LUMEN_IMPLEMENTATION_STATUS.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0031-EVD-05_LUMEN_IMPLEMENTATION_STATUS.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0031-EVD-06_LUMEN_IMPLEMENTATION_STATUS.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0032-EVD-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0032-EVD-02_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0032-EVD-03_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0033-EVD-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0034-EVD-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0034-EVD-02_MARKET_DATA_IMPLEMENTATION_LEDGER.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-04_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-05_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-06_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-07_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-08_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0035-EVD-09_MARKET_DATA_PRODUCTION_PROOF_PACK.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0036-EVD-01_OPERATIONAL_READINESS_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0037-EVD-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0037-EVD-02_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0037-EVD-03_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0037-EVD-04_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0038-EVD-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0038-EVD-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0038-EVD-03_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0038-EVD-04_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0038-EVD-05_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-01_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-02_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-03_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-04_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-05_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-06_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-07_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-08_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-09_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0039-EVD-10_PRODUCTION_VALIDATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0040-EVD-01_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0040-EVD-02_READ_SIDE_CONSUMER_SURFACE_FINAL_SWEEP_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0042-EVD-01_REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0042-EVD-02_REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0042-EVD-03_REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0042-EVD-04_REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0043-EVD-01_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0043-EVD-02_REPLAY_HISTORICAL_DETERMINISM_HARDENING_INVENTOR.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0044-EVD-01_AUDIT_FINAL_STATE.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0045-EVD-01_ORDERS_01_04_IMPLEMENTATION_EVIDENCE_2026_08_03.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0045-EVD-02_ORDERS_01_04_IMPLEMENTATION_EVIDENCE_2026_08_03.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0047-EVD-01_SECTOR_IDXIC_AUTHORITY_RECONCILIATION_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0053-EVD-01_WEEKLY_SWING_PRIORITY1_INDICATOR_EXTENSION_INVEN.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0174-EVD-01_COMMAND_SURFACE_SAFETY_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0174-EVD-02_COMMAND_SURFACE_SAFETY_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0179-EVD-01_05_BACKFILL.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0179-EVD-02_05_BACKFILL.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0201-EVD-01_OPS_ENVIRONMENT_BASELINE.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0201-EVD-02_OPS_ENVIRONMENT_BASELINE.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
records/evidence/legacy/semantic/LX-MD-0208-EVD-01_RUN_PUBLICATION_POINTER_LINKAGE_INVENTORY.md,EVIDENCE,ISSUED_EVIDENCE,IMMUTABLE_AFTER_ISSUE,NO,YES,SEMANTIC_NORMALIZATION,
