source_id,original_path,original_sha1,extract_id,extract_role,source_start_line,source_end_line,source_ranges,extract_body_sha1,extract_path,physical_class,current_authority,current_verification_effect,content_policy
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,LX-MD-0027-FND-02,FINDING,456,644,L456-L644,80553705053618DB5E516D1D50D7444E47B7C8F8,records/history/archive/semantic/LX-MD-0027-FND-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,LX-MD-0027-CTX-04,CONTEXT,645,662,L645-L662,1243BE2D0DB5B092A20D53A3657BEE46AEB7A360,records/history/archive/semantic/LX-MD-0027-CTX-04_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,LX-MD-0028-IMP-01,IMPLEMENTATION,1,9,L1-L9,D124AE69E389E1D371F3BF0C1E628DCD18288E14,records/history/archive/semantic/LX-MD-0028-IMP-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,LX-MD-0028-GOV-01,GOVERNANCE,10,48,L10-L48,10C9E78762E46BF264AD44686514B3A84092F9C2,records/history/archive/semantic/LX-MD-0028-GOV-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,LX-MD-0028-CTX-01,CONTEXT,49,61,L49-L61,A8390E126D701B80A85A7B263BE4150F2DB94C6C,records/history/archive/semantic/LX-MD-0028-CTX-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,LX-MD-0028-EVD-01,EVIDENCE,62,80,L62-L80,2CCAF1AB17DF37967142E959132892E1407B4BC0,records/evidence/legacy/semantic/LX-MD-0028-EVD-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,LX-MD-0028-FND-01,FINDING,81,120,L81-L120,FC40539191E1E424915D8B406F0FEA24DD02E166,records/history/archive/semantic/LX-MD-0028-FND-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,LX-MD-0028-RES-01,RESEARCH,121,123,L121-L123,86EF0FA11A848F5E0EEEB189376DFB24DCA7B104,records/history/archive/semantic/LX-MD-0028-RES-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0029,audit/IMPORT_PROMOTE_SEPARATION_INVENTORY.md,F6D6E4A0D59F66EB903E4C0FA59BB30AC736CBA6,LX-MD-0029-IMP-01,IMPLEMENTATION,1,38,L1-L38,2565D85C9A6C2EBC62BEF953346744A064D0FEDB,records/history/archive/semantic/LX-MD-0029-IMP-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0029,audit/IMPORT_PROMOTE_SEPARATION_INVENTORY.md,F6D6E4A0D59F66EB903E4C0FA59BB30AC736CBA6,LX-MD-0029-RES-01,RESEARCH,39,52,L39-L52,E6F187ACC90A04C1265DD9ACB8D92893EAB3C0DE,records/history/archive/semantic/LX-MD-0029-RES-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-CTX-01,CONTEXT,1,160,L1-L160,5E36888F8C8BBEAC43E3FAE013BE5659D953A78E,records/history/archive/semantic/LX-MD-0030-CTX-01_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-DEC-01,DECISION,161,178,L161-L178,FC46BD9299473A2A86A3337C383D9407085B8994,records/decisions/legacy/LX-MD-0030-DEC-01_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-GOV-01,GOVERNANCE,179,3396,L179-L3396,5083F74C1DE68FD0912890546CF2B8F2C814EA39,records/history/archive/semantic/LX-MD-0030-GOV-01_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-EVD-01,EVIDENCE,3397,3458,L3397-L3458,ADB7FB3BD6F7E20DF5579850052E4EC8A0DA7E54,records/evidence/legacy/semantic/LX-MD-0030-EVD-01_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-IMP-01,IMPLEMENTATION,3459,3487,L3459-L3487,83D5D87DEA3EA2FFCB4BCF0333FFF648A64AA209,records/history/archive/semantic/LX-MD-0030-IMP-01_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-CTX-02,CONTEXT,3488,3507,L3488-L3507,4FE1FD544787BE38852841797A05549FC2E914CF,records/history/archive/semantic/LX-MD-0030-CTX-02_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-IMP-02,IMPLEMENTATION,3508,3529,L3508-L3529,EC3243C6EEFE10F5D7636FAF775CA3EC35F70054,records/history/archive/semantic/LX-MD-0030-IMP-02_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-EVD-02,EVIDENCE,3530,3589,L3530-L3589,BFBE383117DC5E9762678F62CA718C2F17BD2514,records/evidence/legacy/semantic/LX-MD-0030-EVD-02_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-CTX-03,CONTEXT,3590,3658,L3590-L3658,8222BAD367F85ADAF594D8C0BEF834AC95E9CBF6,records/history/archive/semantic/LX-MD-0030-CTX-03_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-EVD-03,EVIDENCE,3659,3698,L3659-L3698,F1A39852CC75120957A316C4D0A6A49706C46CF5,records/evidence/legacy/semantic/LX-MD-0030-EVD-03_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-CTX-04,CONTEXT,3699,3755,L3699-L3755,A9D68ABC8E834BBABB36A5B762794404EE113F01,records/history/archive/semantic/LX-MD-0030-CTX-04_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-EVD-04,EVIDENCE,3756,3779,L3756-L3779,C3296692D3C1786FA6642F6876BADA45088B04D0,records/evidence/legacy/semantic/LX-MD-0030-EVD-04_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-FND-01,FINDING,3780,3970,L3780-L3970,D269E2A51F54E03CFBB079F227875285B1216A04,records/history/archive/semantic/LX-MD-0030-FND-01_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-GOV-02,GOVERNANCE,3971,4005,L3971-L4005,F9CBBCB7880BA2A52BB3D5168DE07026FF55F167,records/history/archive/semantic/LX-MD-0030-GOV-02_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-FND-02,FINDING,4006,4042,L4006-L4042,B552346E597A5FAEB85B1F00E7975142A97BE902,records/history/archive/semantic/LX-MD-0030-FND-02_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-IMP-03,IMPLEMENTATION,4043,4080,L4043-L4080,C99C14EEAE55C99C2AC2D9CD636B1BDC14502B7D,records/history/archive/semantic/LX-MD-0030-IMP-03_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-GOV-03,GOVERNANCE,4081,4207,L4081-L4207,621EFA488819D358DAE7060851A9493C202B98E3,records/history/archive/semantic/LX-MD-0030-GOV-03_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-EVD-05,EVIDENCE,4208,4225,L4208-L4225,7E9D143B0529D4FB72344768C4B7A0A303B6936D,records/evidence/legacy/semantic/LX-MD-0030-EVD-05_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-GOV-04,GOVERNANCE,4226,4249,L4226-L4249,BDA3010DEAD354FD42824CA0B15CEFA07E4EB244,records/history/archive/semantic/LX-MD-0030-GOV-04_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-IMP-04,IMPLEMENTATION,4250,4328,L4250-L4328,6E5C7E961416FE12BFE116FB73C2CE73E90FF38D,records/history/archive/semantic/LX-MD-0030-IMP-04_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-CTX-05,CONTEXT,4329,4348,L4329-L4348,F8170A1C9E34C0CF505036D06CD7AC765FAF6D80,records/history/archive/semantic/LX-MD-0030-CTX-05_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-EVD-06,EVIDENCE,4349,4367,L4349-L4367,E130448A8323A817D38B322941A82D530178BABE,records/evidence/legacy/semantic/LX-MD-0030-EVD-06_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,LX-MD-0030-CTX-06,CONTEXT,4368,4455,L4368-L4455,98939944C542DB85AF08BA18EBB1AD7FBA04F115,records/history/archive/semantic/LX-MD-0030-CTX-06_LUMEN_CONTRACT_TRACKER.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-01,CONTEXT,1,161,L1-L161,0284E6415EEE71198219E6B56F3E7A1CB10DC918,records/history/archive/semantic/LX-MD-0031-CTX-01_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-DEC-01,DECISION,162,179,L162-L179,752FBAE56A127107B4C9D99C10EF994F0CC6A2C9,records/decisions/legacy/LX-MD-0031-DEC-01_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-02,CONTEXT,180,3134,L180-L3134,40A0FFD5619CDDFBD46B020CCFBA90FD428B2716,records/history/archive/semantic/LX-MD-0031-CTX-02_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-IMP-01,IMPLEMENTATION,3135,3553,L3135-L3553,68BAE1DDA28138ED13CAEB4B45C4C09DB17B6B84,records/history/archive/semantic/LX-MD-0031-IMP-01_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-EVD-01,EVIDENCE,3554,3618,L3554-L3618,DC471C18C29424FB215C7AA9D0E7BC656FDECF63,records/evidence/legacy/semantic/LX-MD-0031-EVD-01_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-IMP-02,IMPLEMENTATION,3619,3652,L3619-L3652,F681DC30652AE98DFDFB988304E5024558122F3D,records/history/archive/semantic/LX-MD-0031-IMP-02_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-EVD-02,EVIDENCE,3653,3750,L3653-L3750,DA2ADAB37AD7C455FC029A123ADD81C1F62D97E6,records/evidence/legacy/semantic/LX-MD-0031-EVD-02_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-03,CONTEXT,3751,3819,L3751-L3819,8222BAD367F85ADAF594D8C0BEF834AC95E9CBF6,records/history/archive/semantic/LX-MD-0031-CTX-03_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-EVD-03,EVIDENCE,3820,3859,L3820-L3859,F1A39852CC75120957A316C4D0A6A49706C46CF5,records/evidence/legacy/semantic/LX-MD-0031-EVD-03_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-04,CONTEXT,3860,3916,L3860-L3916,A9D68ABC8E834BBABB36A5B762794404EE113F01,records/history/archive/semantic/LX-MD-0031-CTX-04_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-EVD-04,EVIDENCE,3917,3940,L3917-L3940,C3296692D3C1786FA6642F6876BADA45088B04D0,records/evidence/legacy/semantic/LX-MD-0031-EVD-04_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-FND-01,FINDING,3941,4131,L3941-L4131,D269E2A51F54E03CFBB079F227875285B1216A04,records/history/archive/semantic/LX-MD-0031-FND-01_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-05,CONTEXT,4132,4181,L4132-L4181,D228F0F4F605136BCFC778E0A9FF46143E966C92,records/history/archive/semantic/LX-MD-0031-CTX-05_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-FND-02,FINDING,4182,4245,L4182-L4245,692B312D8856B874D49EE5A7C5F522C28A8680B6,records/history/archive/semantic/LX-MD-0031-FND-02_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-IMP-03,IMPLEMENTATION,4246,4341,L4246-L4341,43F14D827E078B9C896F8C61011BEAC7231E47C7,records/history/archive/semantic/LX-MD-0031-IMP-03_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-06,CONTEXT,4342,4364,L4342-L4364,290AFAF71713A104F1B27012EFA2CE77B2AE896A,records/history/archive/semantic/LX-MD-0031-CTX-06_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-IMP-04,IMPLEMENTATION,4365,4410,L4365-L4410,95DA5C1720977CE35051A96D029960BD6D5ED45E,records/history/archive/semantic/LX-MD-0031-IMP-04_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-07,CONTEXT,4411,4452,L4411-L4452,5E98781618E25CAE452142BF5B3AFF72D3C7EA85,records/history/archive/semantic/LX-MD-0031-CTX-07_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-EVD-05,EVIDENCE,4453,4472,L4453-L4472,3A53007B750AB341CEF8DCFCDDDBBA7467569BEB,records/evidence/legacy/semantic/LX-MD-0031-EVD-05_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-08,CONTEXT,4473,4534,L4473-L4534,44BC9952DD13E02D81CF90A86851CA0C35E47727,records/history/archive/semantic/LX-MD-0031-CTX-08_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-IMP-05,IMPLEMENTATION,4535,4581,L4535-L4581,1BD73EED5B99F4B14A5BCAADE0AA8257D863B6BA,records/history/archive/semantic/LX-MD-0031-IMP-05_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-EVD-06,EVIDENCE,4582,4607,L4582-L4607,3FA872E0EAA1CDAFA7561775A705FDCE006F52DD,records/evidence/legacy/semantic/LX-MD-0031-EVD-06_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0031,audit/LUMEN_IMPLEMENTATION_STATUS.md,3FDDFFF0B53D431DAA71A8545F87173445A616F7,LX-MD-0031-CTX-09,CONTEXT,4608,4661,L4608-L4661,60FB4309F80E92E5CAF47C920B46BAA24B618950,records/history/archive/semantic/LX-MD-0031-CTX-09_LUMEN_IMPLEMENTATION_STATUS.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
